puzzle_type,puzzle_idx,num_clues,num_actual_errors,actual_error_positions,num_suspects_detected,suspect_positions,detection_probes,detection_time,suspects_include_all_actual,num_actual_in_suspects,correction_type,correction_attempts,total_solve_calls,positions_corrected,final_success,final_matches_ground_truth,total_time
hexasudoku_16x16,38,120,3,"[(7, 15), (12, 13), (15, 9)]",4,"[(12, 13), (12, 3), (10, 15), (7, 15)]",3,0.25925111770629883,False,2,uncorrectable,15,18,[],False,False,0.7780487537384033
hexasudoku_16x16,39,120,2,"[(3, 8), (11, 15)]",5,"[(3, 8), (14, 8), (3, 0), (11, 15), (10, 15)]",3,0.2601280212402344,True,2,uncorrectable,30,33,[],False,False,1.3863201141357422
hexasudoku_16x16,40,120,2,"[(5, 6), (14, 6)]",112,"[(2, 6), (9, 0), (7, 6), (9, 10), (8, 15), (10, 4), (10, 9), (1, 6), (14, 6), (0, 6)]",3,2.691136121749878,True,2,uncorrectable,920,923,[],False,False,34.4499409198761
hexasudoku_16x16,41,120,5,"[(1, 7), (2, 4), (4, 9), (12, 2), (13, 12)]",4,"[(1, 14), (1, 7), (2, 4), (0, 7)]",3,0.2600572109222412,False,2,uncorrectable,15,18,[],False,False,0.7690589427947998
hexasudoku_16x16,42,120,3,"[(5, 6), (7, 12), (13, 1)]",5,"[(7, 12), (11, 1), (13, 1), (5, 13), (0, 12)]",3,0.259918212890625,False,2,two,7,10,"[(7, 12), (13, 1)]",False,False,1.0733027458190918
hexasudoku_16x16,43,120,2,"[(9, 1), (9, 6)]",44,"[(5, 6), (9, 10), (9, 6), (14, 11), (1, 14), (14, 15), (11, 13), (9, 1), (15, 5), (5, 5)]",3,0.7208938598632812,True,2,two,62,65,"[(9, 6), (9, 1)]",True,True,3.293637275695801
hexasudoku_16x16,44,120,1,"[(11, 0)]",2,"[(10, 0), (11, 0)]",3,11.587390899658203,True,1,single,2,5,"[(11, 0)]",True,True,11.90836501121521
hexasudoku_16x16,45,120,4,"[(0, 13), (4, 15), (6, 7), (15, 10)]",4,"[(0, 13), (3, 13), (4, 15), (6, 14)]",3,0.2569258213043213,False,2,uncorrectable,15,18,[],False,False,0.7693030834197998
hexasudoku_16x16,46,120,3,"[(5, 10), (11, 7), (13, 7)]",4,"[(11, 14), (11, 7), (5, 10), (12, 10)]",3,0.26379990577697754,False,2,uncorrectable,15,18,[],False,False,1.1270089149475098
hexasudoku_16x16,47,120,1,"[(5, 8)]",120,"[(5, 8), (14, 1), (4, 7), (13, 1), (15, 11), (10, 1), (14, 14), (5, 2), (1, 15), (5, 13)]",3,11.164621114730835,True,1,single,1,4,"[(5, 8)]",True,True,12.425323963165283
hexasudoku_16x16,48,120,2,"[(11, 5), (12, 10)]",120,"[(2, 3), (13, 6), (13, 4), (12, 10), (2, 15), (2, 10), (4, 4), (7, 10), (10, 10), (7, 11)]",51,174.18611097335815,True,2,uncorrectable,920,971,[],False,False,207.88738584518433
hexasudoku_16x16,49,120,3,"[(5, 12), (12, 3), (13, 1)]",4,"[(5, 12), (4, 13), (2, 1), (13, 1)]",3,0.25968170166015625,False,2,uncorrectable,15,18,[],False,False,0.8248100280761719
hexasudoku_16x16,50,120,2,"[(0, 8), (3, 2)]",5,"[(0, 8), (3, 0), (3, 2), (3, 10), (0, 3)]",3,0.25928688049316406,True,2,uncorrectable,30,33,[],False,False,1.3009867668151855
hexasudoku_16x16,51,120,1,"[(4, 7)]",3,"[(4, 7), (6, 7), (4, 15)]",3,5.880129098892212,True,1,single,1,4,"[(4, 7)]",True,True,6.143484830856323
hexasudoku_16x16,52,120,3,"[(2, 7), (10, 3), (13, 8)]",4,"[(13, 15), (13, 8), (10, 3), (9, 3)]",3,0.25880002975463867,False,2,uncorrectable,15,18,[],False,False,0.7727928161621094
hexasudoku_16x16,53,120,4,"[(3, 8), (12, 4), (12, 14), (14, 2)]",4,"[(3, 8), (3, 14), (12, 11), (12, 4)]",3,0.2582869529724121,False,2,uncorrectable,15,18,[],False,False,0.7690272331237793
hexasudoku_16x16,54,120,5,"[(0, 2), (1, 1), (11, 9), (13, 13), (14, 11)]",5,"[(13, 13), (15, 13), (13, 8), (0, 2), (1, 1)]",3,0.2586791515350342,False,3,uncorrectable,30,33,[],False,False,1.283940076828003
hexasudoku_16x16,55,120,1,"[(15, 8)]",3,"[(15, 8), (15, 12), (12, 11)]",3,4.898498058319092,True,1,single,1,4,"[(15, 8)]",True,True,5.293832778930664
hexasudoku_16x16,56,120,1,"[(9, 14)]",120,"[(9, 14), (2, 1), (13, 1), (12, 0), (2, 4), (11, 7), (11, 8), (15, 10), (5, 13), (7, 13)]",3,6.786036968231201,True,1,single,1,4,"[(9, 14)]",True,True,7.139742136001587
hexasudoku_16x16,57,120,2,"[(5, 4), (5, 7)]",17,"[(5, 4), (14, 6), (7, 6), (5, 1), (5, 12), (5, 7), (5, 3), (5, 13), (11, 6), (5, 10)]",3,6.653591871261597,True,2,single,1,4,"[(5, 4)]",False,False,7.249383926391602
hexasudoku_16x16,58,120,2,"[(9, 1), (12, 5)]",3,"[(9, 1), (9, 14), (2, 1)]",3,5.353394031524658,False,1,single,1,4,"[(9, 1)]",False,False,5.962403774261475
hexasudoku_16x16,59,120,1,"[(2, 10)]",120,"[(2, 10), (1, 10), (13, 11), (3, 10), (1, 8), (15, 11), (0, 10), (0, 9), (1, 9), (0, 2)]",26,39.376519203186035,True,1,single,1,27,"[(2, 10)]",True,True,40.086525201797485
hexasudoku_16x16,60,120,4,"[(3, 6), (4, 12), (8, 4), (14, 14)]",5,"[(8, 4), (9, 5), (8, 12), (13, 14), (14, 14)]",3,0.26680994033813477,False,2,uncorrectable,30,33,[],False,False,1.412444829940796
hexasudoku_16x16,61,120,1,"[(11, 3)]",17,"[(11, 3), (9, 0), (9, 3), (9, 1), (5, 2), (9, 10), (9, 5), (8, 1), (10, 2), (14, 2)]",3,4.6951329708099365,True,1,uncorrectable,917,920,[],False,False,36.57066082954407
hexasudoku_16x16,62,120,3,"[(6, 14), (9, 4), (10, 1)]",5,"[(6, 14), (9, 0), (9, 4), (6, 1), (4, 13)]",3,0.25850582122802734,False,2,uncorrectable,30,33,[],False,False,1.3016128540039062
hexasudoku_16x16,63,120,0,[],0,[],1,5.103270053863525,True,0,none,0,2,[],True,True,5.498924970626831
hexasudoku_16x16,64,120,0,[],0,[],1,4.449662208557129,True,0,none,0,2,[],True,True,4.868975877761841
hexasudoku_16x16,65,120,0,[],0,[],1,3.200819969177246,True,0,none,0,2,[],True,True,3.5946412086486816
hexasudoku_16x16,66,120,3,"[(1, 13), (4, 7), (8, 6)]",4,"[(4, 7), (1, 7), (1, 0), (1, 13)]",3,0.2585451602935791,False,2,uncorrectable,15,18,[],False,False,0.802264928817749
hexasudoku_16x16,67,120,1,"[(4, 10)]",120,"[(4, 10), (14, 11), (15, 5), (1, 14), (15, 14), (14, 9), (2, 14), (7, 8), (14, 14), (8, 7)]",51,216.60014605522156,True,1,single,1,52,"[(4, 10)]",True,True,216.95978307724
hexasudoku_16x16,68,120,0,[],0,[],1,4.187958002090454,True,0,none,0,2,[],True,True,4.799751043319702
hexasudoku_16x16,69,120,2,"[(4, 0), (5, 9)]",4,"[(5, 4), (5, 9), (4, 0), (5, 3)]",3,0.25710105895996094,True,2,uncorrectable,15,18,[],False,False,0.8173291683197021
hexasudoku_16x16,70,120,1,"[(1, 3)]",17,"[(1, 3), (10, 12), (9, 13), (10, 15), (10, 7), (8, 4), (10, 10), (10, 0), (10, 2), (10, 9)]",3,9.382399082183838,True,1,single,1,4,"[(1, 3)]",True,True,10.148280143737793
hexasudoku_16x16,71,120,5,"[(4, 13), (9, 3), (12, 9), (13, 11), (14, 9)]",5,"[(4, 13), (12, 13), (4, 1), (9, 3), (9, 5)]",3,0.2606630325317383,False,2,uncorrectable,30,33,[],False,False,1.305476188659668
hexasudoku_16x16,72,120,2,"[(5, 5), (9, 7)]",26,"[(5, 5), (2, 5), (7, 6), (3, 6), (2, 2), (0, 5), (7, 7), (2, 1), (0, 12), (0, 11)]",3,0.43669605255126953,True,2,uncorrectable,920,923,[],False,False,32.73811602592468
hexasudoku_16x16,73,120,4,"[(1, 1), (1, 8), (4, 9), (7, 11)]",95,"[(5, 1), (0, 12), (13, 3), (6, 7), (3, 7), (3, 4), (1, 13), (6, 2), (0, 9), (3, 6)]",3,1.1578538417816162,False,3,uncorrectable,920,923,[],False,False,32.74843120574951
hexasudoku_16x16,74,120,1,"[(0, 1)]",120,"[(0, 1), (8, 9), (8, 15), (13, 9), (1, 5), (1, 8), (9, 1), (4, 7), (7, 6), (3, 2)]",3,9.35531210899353,True,1,uncorrectable,920,923,[],False,False,41.218634843826294
hexasudoku_16x16,75,120,4,"[(0, 5), (7, 1), (8, 1), (11, 10)]",4,"[(8, 10), (11, 10), (0, 5), (0, 3)]",3,0.2590627670288086,False,2,uncorrectable,15,18,[],False,False,0.8776640892028809
hexasudoku_16x16,76,120,4,"[(1, 7), (4, 8), (5, 12), (12, 8)]",4,"[(5, 12), (3, 12), (4, 8), (8, 8)]",3,0.25635194778442383,False,2,uncorrectable,15,18,[],False,False,0.7756142616271973
hexasudoku_16x16,77,120,2,"[(10, 14), (14, 10)]",4,"[(14, 10), (12, 10), (10, 14), (6, 14)]",3,0.26073408126831055,True,2,two,6,9,"[(14, 10), (10, 14)]",True,True,0.8508539199829102
hexasudoku_16x16,78,120,3,"[(2, 6), (6, 13), (13, 11)]",5,"[(6, 13), (2, 13), (2, 6), (8, 13), (4, 12)]",3,0.25796079635620117,False,2,uncorrectable,30,33,[],False,False,1.2815299034118652
hexasudoku_16x16,79,120,2,"[(1, 3), (11, 3)]",120,"[(4, 10), (1, 10), (12, 2), (5, 7), (9, 0), (5, 5), (5, 12), (0, 4), (8, 4), (9, 11)]",3,5.925235033035278,True,2,uncorrectable,920,923,[],False,False,37.61941599845886
hexasudoku_16x16,80,120,1,"[(3, 4)]",120,"[(3, 4), (12, 12), (8, 12), (14, 12), (0, 15), (1, 14), (2, 15), (5, 12), (3, 12), (12, 14)]",40,50.97434425354004,True,1,uncorrectable,920,960,[],False,False,83.62900519371033
hexasudoku_16x16,81,120,3,"[(1, 3), (8, 5), (11, 14)]",4,"[(8, 5), (8, 4), (1, 3), (4, 3)]",3,0.2565290927886963,False,2,uncorrectable,15,18,[],False,False,0.7864887714385986
hexasudoku_16x16,82,120,2,"[(2, 6), (12, 14)]",4,"[(12, 14), (14, 14), (2, 6), (8, 6)]",3,0.25707221031188965,True,2,two,6,9,"[(12, 14), (2, 6)]",True,True,0.7790441513061523
hexasudoku_16x16,83,120,3,"[(2, 3), (5, 5), (15, 0)]",4,"[(5, 5), (5, 7), (2, 3), (9, 3)]",3,0.2586197853088379,False,2,uncorrectable,15,18,[],False,False,0.817636251449585
hexasudoku_16x16,84,120,3,"[(2, 4), (3, 7), (4, 1)]",4,"[(2, 4), (2, 8), (4, 1), (10, 1)]",3,0.25887179374694824,False,2,uncorrectable,15,18,[],False,False,0.7881171703338623
hexasudoku_16x16,85,120,2,"[(7, 8), (7, 9)]",4,"[(7, 8), (5, 9), (4, 9), (7, 9)]",3,0.26877784729003906,True,2,two,7,10,"[(7, 8), (7, 9)]",True,True,1.116225004196167
hexasudoku_16x16,86,120,2,"[(5, 13), (12, 9)]",4,"[(5, 13), (5, 9), (12, 13), (12, 9)]",3,0.2603888511657715,True,2,two,7,10,"[(5, 13), (12, 9)]",True,True,1.545417070388794
hexasudoku_16x16,87,120,4,"[(2, 5), (3, 11), (6, 4), (7, 10)]",4,"[(6, 7), (6, 4), (3, 15), (3, 11)]",3,0.2565650939941406,False,2,uncorrectable,15,18,[],False,False,0.7694740295410156
hexasudoku_16x16,88,120,5,"[(5, 2), (5, 8), (5, 10), (11, 9), (13, 10)]",4,"[(5, 0), (5, 2), (4, 8), (5, 8)]",3,0.2579309940338135,False,2,uncorrectable,15,18,[],False,False,0.771550178527832
hexasudoku_16x16,89,120,3,"[(0, 12), (1, 15), (14, 11)]",5,"[(0, 12), (14, 11), (2, 11), (12, 12), (0, 6)]",3,0.27483701705932617,False,2,uncorrectable,30,33,[],False,False,1.3922479152679443
hexasudoku_16x16,90,120,1,"[(11, 11)]",51,"[(11, 11), (9, 10), (5, 7), (6, 8), (5, 1), (6, 1), (10, 15), (10, 10), (7, 11), (9, 11)]",3,8.689707040786743,True,1,single,1,4,"[(11, 11)]",True,True,9.367016792297363
hexasudoku_16x16,91,120,1,"[(12, 9)]",120,"[(12, 12), (0, 8), (1, 12), (7, 14), (10, 10), (1, 1), (7, 3), (4, 8), (13, 7), (2, 12)]",51,1989.1362330913544,True,1,uncorrectable,920,971,[],False,False,2022.3636212348938
hexasudoku_16x16,92,120,0,[],0,[],1,4.3072731494903564,True,0,none,0,2,[],True,True,4.657252073287964
hexasudoku_16x16,93,120,2,"[(5, 7), (7, 8)]",5,"[(7, 8), (5, 13), (5, 7), (7, 5), (5, 11)]",3,0.2575948238372803,True,2,two,7,10,"[(7, 8), (5, 7)]",True,True,0.9582829475402832
hexasudoku_16x16,94,120,2,"[(8, 12), (9, 6)]",5,"[(8, 12), (9, 7), (9, 6), (10, 15), (8, 2)]",3,0.2537848949432373,True,2,two,7,10,"[(8, 12), (9, 6)]",True,True,0.9169638156890869
hexasudoku_16x16,95,120,3,"[(4, 6), (8, 3), (10, 1)]",4,"[(13, 6), (4, 6), (8, 3), (8, 13)]",3,0.27792787551879883,False,2,uncorrectable,15,18,[],False,False,0.7887229919433594
hexasudoku_16x16,96,120,2,"[(0, 10), (0, 15)]",4,"[(0, 6), (0, 15), (0, 10), (0, 5)]",3,0.25670695304870605,True,2,two,8,11,"[(0, 15), (0, 10)]",True,True,0.8515641689300537
hexasudoku_16x16,97,120,1,"[(3, 5)]",120,"[(2, 5), (1, 14), (3, 7), (5, 13), (14, 15), (10, 11), (14, 5), (7, 9), (14, 4), (3, 0)]",51,325.93636107444763,True,1,uncorrectable,920,971,[],False,False,360.8658399581909
hexasudoku_16x16,98,120,2,"[(2, 9), (15, 5)]",4,"[(3, 5), (15, 5), (2, 5), (2, 9)]",3,0.24999213218688965,True,2,two,9,12,"[(15, 5), (2, 9)]",True,True,2.5147502422332764
hexasudoku_16x16,99,120,5,"[(1, 5), (1, 8), (2, 8), (10, 8), (12, 2)]",5,"[(10, 8), (11, 2), (12, 2), (10, 13), (3, 8)]",3,0.24960780143737793,False,2,uncorrectable,30,33,[],False,False,1.2921488285064697
